"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"	"sp_pal_area_sq"
20844	Rodentia	Sciuridae		Spermophilinus	bredai	Spermophilinus bredai	116	NA	NA	Spermophilinus bredai	223	18	18.09	18.35	0.26	26.0526386826	20.451321365841	5.10417855120684	51.117	35.045	122.5	-9.083	8.33	25.1493147108
21047	Rodentia	Muridae	Eumyarioninae	Eumyarion	leemanni	Eumyarion leemanni	NA	NA	NA	Eumyarion leemanni	27	4	4.09	13.49	9.4	4.105960929	3.223179329265	2.02631708500916	49.9	35.2	24.4	1.7309342	1.1625	4.0395076155
23690	Rodentia	Sciuridae		Heteroxerus	rubricati	Heteroxerus rubricati	NA	NA	NA	Heteroxerus rubricati	191	4	10.85	20.6	9.75	2.5786682505	2.0242545766425	1.60582323139877	48.6679517566528	38.6785801	11.7738888888889	-9.1713628	6.3125	2.7073623276
24555	Rodentia	Sciuridae	Pteromyini	Miopetaurista	neogrivensis	Miopetaurista neogrivensis	NA	NA	NA	Miopetaurista neogrivensis	8	2	2.36	12.11	9.75	0.191024784	0.14995445544	0.437063821426574	45.6078	41.53	5.2206	1.4190749	1.86	0.1770010218
24593	Rodentia	Gliridae	Glirinae	Muscardinus	thaleri	Muscardinus thaleri	NA	NA	NA	Muscardinus thaleri	21	3	4.75	15.3	10.55	1.0493450712	0.823735880892	1.02437545421588	42.6166666666667	40.295	34.984	-1.72611111111111	3.04	0.8353946025
24675	Rodentia	Muridae	Copemyinae	Democricetodon	larteti	Democricetodon larteti	51	NA	NA	Democricetodon larteti	54	2	3.92	15.3	11.38	0.5601668724	0.439730994834	0.748442965362091	45.6078	40.4137574502026	5.232575	-3.53	1.835	0.6124916952
34287	Rodentia	Muridae	Cricetodontinae	Hispanomys	decedens	Hispanomys decedens	96	NA	NA	Hispanomys decedens	7	2	0.57	12.42	11.85	0.1724250024	0.135353626884	0.41524089682978	45.6078	41.5326	5.2206	1.788	0.325000000000001	0.1688395914
20603	Rodentia	Gliridae		Glirudinus	undosus	Glirudinus undosus	NA	NA	NA	Glirudinus undosus	41	5	8.89	18.64	9.75	3.0361272669	2.3833599045165	1.74244864110825	51.25	39.4182498	19.333	-1.5	7.05	3.0734771463
20612	Rodentia	Gliridae		Microdyromys	complicatus	Microdyromys complicatus	19	NA	NA	Microdyromys complicatus	62	9	10.6	16.8	6.2	6.012956025	4.720170479625	2.45213295418499	50.1	38.85	34.312	-9.067	7.0225	6.271487568
21450	Rodentia	Muridae	Megacricetodontinae	Megacricetodon	crusafonti	Megacricetodon crusafonti	NA	NA	NA	Megacricetodon crusafonti	28	3	3.28	15.3	12.02	0.7360750215	0.5778188918775	0.857948146160361	43.8951412	38.85	2.7	-9.133	1.57	0.777159396
85237	Rodentia	Gliridae	NA	Bransatoglis	astaracensis	Bransatoglis astaracensis	NA	NA	NA	Bransatoglis astaracensis	43	9	7.05	16.8	9.75	4.33896336	3.4060862376	2.08301784917941	51.25	38.85	19.333	-9.067	2.285	4.5187304463
21040	Rodentia	Muridae	Megacricetodontinae	Megacricetodon	ibericus	Megacricetodon ibericus	NA	NA	NA	Megacricetodon ibericus	31	2	1.8	12.32	10.52	0.6456770766	0.506856505131	0.803540339124303	45.6078	40.5986	5.2206	-5.240637	1.5	0.651029319
20619	Rodentia	Gliridae	Glirinae	Muscardinus	hispanicus	Muscardinus hispanicus	25	NA	NA	Muscardinus hispanicus	67	9	7.74	12.02	4.28	3.1462117056	2.469776188896	1.7737563828215	51.25	40.3666666666667	21.85	-1.6167	6.036	2.811849336
21064	Rodentia	Sciuridae		Heteroxerus	grivensis	Heteroxerus grivensis	149	NA	NA	Heteroxerus grivensis	71	4	8.55	16.8	8.25	2.5393186728	1.993365158148	1.59352397936147	48.8269444444445	38.4	10.6227777777778	-9.133	4.7725	2.5901156916
20460	Rodentia	Eomyidae		Eomyops	oppligeri	Eomyops oppligeri	NA	NA	NA	Eomyops oppligeri	21	6	2.97	13.52	10.55	2.242089333	1.760040126405	1.49736078918876	48.9833	41.1738	21.85	-1.4466	2.06	1.9585018044
20481	Rodentia	Muridae	Anomalomyinae	Anomalomys	gaudryi	Anomalomys gaudryi	35	NA	NA	Anomalomys gaudryi	50	9	5.25	15.3	10.05	2.2358241045	1.7551219220325	1.49526723514561	51.25	41.525	20.4128	1.7659521	1.75	2.1438687852
20607	Rodentia	Gliridae		Myoglis	meini	Myoglis meini	92	NA	NA	Myoglis meini	61	8	7.64	16.8	9.16	2.8690902378	2.252235836673	1.6938389055043	50.9	41.1167	22.3119	-1.5	3.636	2.571133959
20608	Rodentia	Gliridae	Glirinae	Muscardinus	sansaniensis	Muscardinus sansaniensis	NA	NA	NA	Muscardinus sansaniensis	68	10	6.75	16.8	10.05	2.6614678347	2.0892522502395	1.63140057456775	50.9	41.43	22.3119	-0.5	3.08	2.3767061148
21041	Rodentia	Muridae	Copemyinae	Democricetodon	crusafonti	Democricetodon crusafonti	NA	NA	NA	Democricetodon crusafonti	29	2	2.08	12.6	10.52	0.5111095788	0.401221019358	0.714919281317828	45.6078	40.5986	5.2206	-3.0625	1.5	0.5132386476
23689	Rodentia	Eomyidae		Keramidomys	carpathicus	Keramidomys carpathicus	3	NA	NA	Keramidomys carpathicus	44	9	11.02	15.3	4.28	6.589098306	5.17244217021	2.56692389953423	50.9	36.2	35.877	-0.5	5.1	6.84024957
23700	Rodentia	Sciuridae	Pteromyini	Albanensia	quiricensis	Albanensia quiricensis	NA	NA	NA	Albanensia quiricensis	6	1	0.8	12.42	11.62	3.81951e-05	2.99831535e-05	0.00618021844274132	41.5326758869392	41.525	2.0861	1.78	0.315	0
24079	Rodentia	Sciuridae	Pteromyini	Hylopetes	hoeckarum	Hylopetes hoeckarum	NA	NA	NA	Hylopetes hoeckarum	9	3	8.55	16.8	8.25	1.643609079	1.290233127015	1.28203318170787	48.1778	41.5326	21.85	1.7889	2.965	1.3599032688
24819	Rodentia	Muridae	Cricetodontinae	Hispanomys	aguirrei	Hispanomys aguirrei	NA	NA	NA	Hispanomys aguirrei	8	1	0.55	12.02	11.47	0.02858472	0.0224390052	0.169070162950179	41.6138888888889	41.1167	1.78894758224487	-2.85305555555556	0.497499999999999	0.0273230496
20610	Rodentia	Gliridae		Paraglirulus	werenfelsi	Paraglirulus werenfelsi	32	NA	NA	Paraglirulus werenfelsi	61	12	7.64	16.8	9.16	5.6537311095	4.4381789209575	2.37775758005311	51.25	35.2	27.12	-1.46666666666667	2.77	5.6033468442
20628	Rodentia	Gliridae		Myomimus	dehmi	Myomimus dehmi	NA	NA	NA	Myomimus dehmi	63	7	9.24	13.52	4.28	5.233825269	4.108552836165	2.28775550900877	48.1	38.0076	37.316	-4.783	4.215	5.6172880557
21043	Rodentia	Muridae	Copemyinae	Democricetodon	nemoralis	Democricetodon nemoralis	NA	NA	NA	Democricetodon nemoralis	12	2	2.1	11.85	9.75	0.2022664644	0.158779174554	0.449740441143556	46.033	41.52019	5.417	1.78	1.28	0.2104845714
85720	Primates	incertae sedis		Pliobates	cataloniae	Pliobates cataloniae	NA	NA	NA	Pliobates cataloniae	1	1	0	11.62	11.62	0	0	0	41.525788763197	41.525788763197	1.80292358935473	1.80292358935473	0	0
23701	Rodentia	Muridae	Cricetodontinae	Hispanomys	lavocati	Hispanomys lavocati	NA	NA	NA	Hispanomys lavocati	9	1	1.5	12.02	10.52	0.0178013808	0.013974083928	0.133421815307692	41.535495	41.1167	2.0861	-1.35	1.13	0.0197468667
31139	Rodentia	Muridae	Megacricetodontinae	Megacricetodon	minutus	Megacricetodon minutus	NA	NA	NA	Megacricetodon minutus	23	7	2.36	12.11	9.75	1.7880333768	1.403606200788	1.33717365244758	48.6	41.43	22.033	1.7889	1.796	1.4903259822
20611	Rodentia	Gliridae		Microdyromys	koenigswaldi	Microdyromys koenigswaldi	12	NA	NA	Microdyromys koenigswaldi	92	9	12.35	20.6	8.25	5.158371465	4.049321600025	2.27120484875319	50.3897202	39.093	28.183	-8.867	8.95	5.0016582018
85745	Carnivora	Mustelidae	Eomellivorini	Eomellivora	moralesi	Eomellivora moralesi	NA	NA	NA	Eomellivora moralesi	1	1	0	11.39	11.39	0	0	0	41.5277260079023	41.5277260079023	1.79962910721528	1.79962910721528	0	0
82232	Primates	Hominidae	Dryopithecini	Anoiapithecus	brevirostris	Anoiapithecus brevirostris	NA	bra	NA	Anoiapithecus brevirostris	3	1	0.39	12.37	11.98	0	0	0	41.5341644	41.5341644	1.7659521	1.7659521	0.129999999999999	0
20249	Primates	Hominidae	Dryopithecini	Dryopithecus	fontani	Dryopithecus fontani	35000	bra	R2200	Dryopithecus fontani	11	3	1.56	12.11	10.55	1.028754216	0.80757205956	1.01427521708854	47.1375	41.5341644	15.3486111111111	0.44	1.43666666666667	0.8068234356
84426	Carnivora	Ursidae	Ailuropodinae	Kretzoiarctos	beatrix	Kretzoiarctos beatrix	NA	NA	NA	Kretzoiarctos beatrix	3	2	0.23	11.85	11.62	1.0018377594	0.786442641129	1.00091845791753	47.923	41.1167	10.588	-1.35	0.19	1.0070667918
22265	Carnivora	Canidae	Caninae	Vulpes	vulpes	Vulpes vulpes	8000	NA	NA	Vulpes vulpes	212	29	2.19	2.2	0.01	67.2071024232	52.757575402212	8.19799380477931	64	25.6272	135	-7.16013689495386	0.0825	67.2071024232
22701	Artiodactyla	Cervidae	Cervinae	Cervus	elaphus	Cervus elaphus	210223	mes	L2220	Cervus elaphus	398	35	3.04	3.04	0	75.5453342448	59.303087382168	8.69168189965555	67.9	31.22	160	-7.16013689495386	0.175	75.5453342448
25060	Carnivora	Canidae	Caninae	Canis	lupus	Canis lupus	29000	bra	NA	Canis lupus	270	33	3.03	3.04	0.01	197.358086025	154.926097529625	14.0484193425809	70.43	-25.2	160	-7.5	0.0175	197.358086025
25194	Artiodactyla	Suidae	Suinae	Sus	scrofa	Sus scrofa	124715	bra	R2200	Sus scrofa	290	36	2.14	2.15	0.01	116.8743421998	91.746358626843	10.810843732096	59.5	-8.1333	133.1	-7.16013689495386	0.02	116.8743421998
25240	Primates	Hominidae	Hominini	Homo	neanderthalensis	Homo neanderthalensis	NA	bra	R2200	Homo neanderthalensis	11	8	0.93	0.96	0.03	2.3531865579	1.8472514479515	1.53400996016975	51.2249429	41.5307542	20.472	0.7572205	0.2475	2.3507580888
25245	Artiodactyla	Bovidae		Rupicapra	rupicapra	Rupicapra rupicapra	37000	hyp	L2220	Rupicapra rupicapra	37	12	0.95	0.96	0.01	5.612240142	4.40560851147	2.36901670361355	50.433	41.5307542	46	-5.18333333333333	0.2675	5.640750936
25308	Perissodactyla	Equidae	Equinae	Equus	ferus	Equus ferus	459803	hyp	L2320	Equus ferus	48	10	1.28	1.3	0.02	55.8064490886	43.808062534551	7.47037141570618	59.167	23.5	119.82	-7.16013689495386	0.0675	55.8064490886
25315	Carnivora	Felidae	Felinae	Panthera	pardus	Panthera pardus	53750	NA	NA	Panthera pardus	126	26	3.96	3.96	0	146.399501952	114.92360903232	12.0995661885871	51.4	-33.0833333333333	133.1	-7.55	0.95	146.9861392608
25488	Perissodactyla	Rhinocerotidae		Stephanorhinus	hemitoechus	Stephanorhinus hemitoechus	1519249	mes	L2212	Stephanorhinus hemitoechus	42	7	1.26	1.3	0.04	14.9883757542	11.765874967047	3.87148237167625	54.267	32.8	49.5	-7.16013689495386	0.2025	15.1349784048
25689	Artiodactyla	Bovidae		Capra	pyrenaica	Capra pyrenaica	NA	hyp	L2220	Capra pyrenaica	3	1	0.9	0.96	0.06	0.1875946176	0.147261774816	0.433121943106096	43.45	41.5307542	2.746431	-5.18333333333333	0.4575	0.1907179911
35191	Carnivora	Felidae	Felinae	Panthera	spelaea	Panthera spelaea	380189	NA	NA	Panthera spelaea	49	13	1.27	1.3	0.03	60.781870953	47.713768698105	7.79627288856669	68.45	37.15	150.45	-7.16013689495386	0.3125	60.781870953
24632	Rodentia	Gliridae		Vasseuromys	bacchius	Vasseuromys bacchius	NA	NA	NA	Vasseuromys bacchius	5	1	1.75	22.35	20.6	0.0324227115	0.0254518285275	0.180063076448227	42.4835439	41.5349068	0.1911941	-2.5783	0.4375	0.03117213
25197	Perissodactyla	Rhinocerotidae		Stephanorhinus	kirchbergensis	Stephanorhinus kirchbergensis	1882516	mes	L2212	Stephanorhinus kirchbergensis	74	17	2.14	2.15	0.01	37.2513779334	29.242331677719	6.10339069152549	55.483	32.01	129	0.183	0.095	37.2513779334
25328	Carnivora	Mustelidae		Meles	meles	Meles meles	13000	NA	NA	Meles meles	130	27	1.49	1.5	0.01	42.9855590124	33.743663824734	6.55633731685611	59.5	34.27	133.1	-5.18333333333333	0.138571428571429	43.0663823082
25451	Carnivora	Mustelidae		Mustela	sibiricus	Mustela sibiricus	NA	NA	NA	Mustela sibiricus	17	2	0.74	0.75	0.01	15.0885159138	11.844484992333	3.88439389271994	56.01	25.6272	133.1	92.79	0.042	15.0885159138
29867	Lagomorpha	Leporidae		Lepus	wongi	Lepus wongi	NA	NA	NA	Lepus wongi	8	1	0.51	0.67	0.16	0.824003838	0.64684301283	0.90774657146144	45.3519444444444	39.3997222222222	127.088055555556	115.85	0.1975	0.8393989275
29921	Artiodactyla	Cervidae	Cervinae	Cervus	hortulorum	Cervus hortulorum	NA	NA	L2220	Cervus hortulorum	8	1	0.74	0.75	0.01	4.7462401755	3.7257985377675	2.17858673811717	45.3519444444444	23.5	127.088055555556	109.46	0.1275	4.7462401755
29942	Artiodactyla	Cervidae		Capreolus	manchuricus	Capreolus manchuricus	NA	bra	L2220	Capreolus manchuricus	12	1	0.44	0.45	0.01	2.8240249482	2.216859584337	1.68048354594742	46	34.27	129	109.46	0.04	2.8240249482
85929	Rodentia	Muridae	Myospalacinae	Myospalax	prosilurus	Myospalax prosilurus	NA	NA	NA	Myospalax prosilurus	3	1	1.07	1.28	0.21	0.39587373	0.31076087805	0.629184972802116	45.3519444444444	39.3997222222222	127.088055555556	121.688888888889	0.478	0.41053572
84895	Pilosa	Nothrotheriidae	NA	Mcdonaldocnus	bondesioi	Mcdonaldocnus bondesioi	NA	NA	NA	Mcdonaldocnus bondesioi	3	2	3.5	12.75	9.25	1.5704284995	1.2327863721075	1.25316738686418	-17.3	-38.64562	-63.0259	-69	0.335000000000001	1.6105419792
84982	Rodentia	Caviidae	Dolichotiinae	Prodolichotis	prisca	Prodolichotis prisca	NA	NA	NA	Prodolichotis prisca	2	2	3.67	9.92	6.25	0.3447600615	0.2706366482775	0.587162721483577	-17.3	-26.85	-66.07	-69	1.835	0.301692006
85441	Sparassodonta	Hathliacynidae		Borhyaenidium	altiplanicus	Borhyaenidium altiplanicus	NA	NA	NA	Borhyaenidium altiplanicus	1	1	0	9.92	9.92	0	0	0	-17.3	-17.3	-69	-69	0	0
85943	Notoungulata	Toxodontidae		Hoffstetterius	imperator	Hoffstetterius imperator	NA	NA	NA	Hoffstetterius imperator	1	1	0	9.92	9.92	0	0	0	-17.3	-17.3	-69	-69	0	0
85944	Notoungulata	Mesotheriidae	Mesotheriinae	Plesiotypotherium	achirense	Plesiotypotherium achirense	NA	NA	NA	Plesiotypotherium achirense	1	1	0	9.92	9.92	0	0	0	-17.3	-17.3	-69	-69	0	0
85945	Notoungulata	Mesotheriidae	Mesotheriinae	Plesiotypotherium	majus	Plesiotypotherium majus	NA	NA	NA	Plesiotypotherium majus	1	1	0	9.92	9.92	0	0	0	-17.3	-17.3	-69	-69	0	0
85947	Cingulata	Glyptodontidae		Trachycalyptoides	achirense	Trachycalyptoides achirense	NA	NA	NA	Trachycalyptoides achirense	1	1	0	9.92	9.92	0	0	0	-17.3	-17.3	-69	-69	0	0
86096	Notoungulata	Toxodontidae		Andinotoxodon	bolivarensis	Andinotoxodon bolivarensis	NA	NA	NA	Andinotoxodon bolivarensis	1	1	0	9.92	9.92	0	0	0	-17.3	-17.3	-69	-69	0	0
21270	Proboscidea	Gomphotheriidae		Gomphotherium	angustidens	Gomphotherium angustidens	3629130	bra	RMM00	Gomphotherium angustidens	116	17	13.66	16.8	3.14	60.668148123	47.624496276555	7.78897606383535	53.5	0.4	83.6	-9.133	8.36	64.417009509
20025	Carnivora	Herpestidae		Leptoplesictis	aurelianensis	Leptoplesictis aurelianensis	406	NA	NA	Leptoplesictis aurelianensis	14	3	5.79	17.77	11.98	1.092663243	0.857740645755	1.04530533481849	48.6278	41.4160002095191	11.8044	-0.5	2.9425	1.082251998
20153	Carnivora	Hyaenidae		Thalassictis	montadai	Thalassictis montadai	31000	NA	NA	Thalassictis montadai	18	5	2.62	12.02	9.4	4.3998709914	3.453898728249	2.09758694489644	48.7166666666667	37.3	32.69	1.4190749	1.368	4.3326771858
20331	Eulipotyphla	Dimylidae		Plesiodimylus	chantrei	Plesiodimylus chantrei	40	NA	NA	Plesiodimylus chantrei	74	10	8.55	16.8	8.25	3.8792446722	3.045207067677	1.96957982123091	51.25	38.425	24.0388888888889	-0.5	6.644	4.14170415
20340	Eulipotyphla	Erinaceidae	Galericinae	Galerix	exilis	Galerix exilis	105	NA	NA	Galerix exilis	135	8	7.4	16.8	9.4	17.8196885739	13.9884555305115	4.22133729686459	49.9069444444444	32.7755054241752	75.3000580336883	-9.133	4.255	21.8121693966
20398	Eulipotyphla	Heterosoricidae		Dinosorex	zapfei	Dinosorex zapfei	NA	NA	NA	Dinosorex zapfei	27	7	13.15	16.8	3.65	22.259414304	17.47364022864	4.71798837472073	50.9	-3.5	35	1.78894758224487	4.8125	23.5852734177
20454	Eulipotyphla	Talpidae		Talpa	minuta	Talpa minuta	16	NA	NA	Talpa minuta	48	9	12.15	18.35	6.2	2.3904736002	1.876521776157	1.54611564903794	51.25	41.52019	19.44	-0.5	5.615	2.4837953184
20862	Artiodactyla	Moschidae		Micromeryx	flourensianus	Micromeryx flourensianus	9957	bra	L2220	Micromeryx flourensianus	67	8	7.45	15.7	8.25	4.6159221906	3.623498919621	2.14846973229785	48.7166666666667	38.775	33.4867	-4.2	3.38	4.501403424
20882	Artiodactyla	Cervidae		Euprox	furcatus	Euprox furcatus	44002	bra	L2220	Euprox furcatus	42	10	7.05	15.3	8.25	5.6908456578	4.467313841373	2.38554934088566	50.7	38.368	33.6	-3.8614119	4.546	5.7236614092
21322	Lagomorpha	Ochotonidae		Prolagus	oeningensis	Prolagus oeningensis	750	NA	NA	Prolagus oeningensis	159	12	17.95	18.35	0.4	6.4432349154	5.057939408589	2.53835279569251	51.117	38.85	33.487	-9.133	14.01	6.6322563048
23685	Rodentia	Sciuridae	Pteromyini	Miopetaurista	crusafonti	Miopetaurista crusafonti	NA	NA	NA	Miopetaurista crusafonti	10	3	3.77	12.02	8.25	0.935139258	0.73408431753	0.967025986207196	48.2796716	41.43	12.8687309	1.78894758224487	3.76	0.9371167785
32118	Eulipotyphla	Erinaceidae		Parasorex	socialis	Parasorex socialis	76	NA	NA	Parasorex socialis	53	9	4.36	13.52	9.16	3.885476634	3.05009915769	1.97116123998013	48.9911	38.85	22.033	-9.067	3.166	3.6836648145
34296	Primates	Hominidae	Dryopithecini	Pierolapithecus	catalaunicus	Pierolapithecus catalaunicus	NA	bra	R2200	Pierolapithecus catalaunicus	1	1	0	11.98	11.98	0	0	0	41.5326758869392	41.5326758869392	1.78894758224487	1.78894758224487	0	0
85491	Artiodactyla	Suidae	Listriodontinae	Listriodon	splendens	Listriodon splendens	165200	bra	L2202	Listriodon splendens	89	11	3.97	13.72	9.75	24.8413870467	19.5004888316595	4.98411346647526	48.6864	32.1	112.661944444444	-8.867	1.86	23.4462777525
86089	Primates	Hominidae	Sugrivapithecini	Sivapithecus	occidentalis	Sivapithecus occidentalis	NA	NA	NA	Sivapithecus occidentalis	2	1	0.46	12.44	11.98	4.9284e-06	3.868794e-06	0.00222	41.5341644	41.523675	1.805135	1.7659521	0.23	4.9284e-06
21014	Artiodactyla	Bovidae		Maremmia	hauptii	Maremmia hauptii	50000	hyp	L2220	Maremmia hauptii	6	1	0.65	8	7.35	0.004743585	0.003723714225	0.0688736887352493	43.6	42.5	11.15	10.8	0	0.004608054
84845	Rodentia	Dinomyidae	NA	Scleromys	colombianus	Scleromys colombianus	NA	NA	NA	Scleromys colombianus	2	2	4.5	12.5	8	0.367855776	0.28876678416	0.606511150763117	3.3	-9.1375	-72.6951	-75.1	2.25	0.3178115703
84921	Didelphimorphia	Didelphidae	Didelphinae	Didelphis	solimoensis	Didelphis solimoensis	NA	NA	NA	Didelphis solimoensis	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84930	Pilosa	Mylodontidae	NA	Octodontobradys	puruensis	Octodontobradys puruensis	NA	NA	NA	Octodontobradys puruensis	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84931	Pilosa	Mylodontidae	NA	Pseudoprepotherium	venezuelanum	Pseudoprepotherium venezuelanum	NA	NA	NA	Pseudoprepotherium venezuelanum	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84933	Pilosa	Mylodontidae	NA	Urumacotherium	campbelli	Urumacotherium campbelli	NA	NA	NA	Urumacotherium campbelli	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84934	Pilosa	Nothrotheriidae	NA	Mionothropus	cartellei	Mionothropus cartellei	NA	NA	NA	Mionothropus cartellei	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84935	Primates	Atelidae	NA	Solimoea	acrensis	Solimoea acrensis	NA	NA	NA	Solimoea acrensis	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84937	Primates	Cebidae	NA	Acrecebus	fraileyi	Acrecebus fraileyi	NA	NA	NA	Acrecebus fraileyi	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84939	Rodentia	Dinomyidae	NA	Eumegamys	paranensis	Eumegamys paranensis	NA	NA	NA	Eumegamys paranensis	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84941	Rodentia	Dinomyidae	Potamarchinae	Potamarchus	murinus	Potamarchus murinus	NA	NA	NA	Potamarchus murinus	2	2	4.8	12.8	8	0.0127300572	0.009993094902	0.112827555145009	-9.1375	-10.4	-72.6951	-73.5167	2.4	0.0047324961
84942	Rodentia	Dinomyidae	Potamarchinae	Potamarchus	sigmodon	Potamarchus sigmodon	NA	NA	NA	Potamarchus sigmodon	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84944	Rodentia	Dinomyidae	NA	Telicomys	amazonensis	Telicomys amazonensis	NA	NA	NA	Telicomys amazonensis	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84945	Rodentia	Neoepiblemidae	NA	Neoepiblema	ambrosettianus	Neoepiblema ambrosettianus	NA	NA	NA	Neoepiblema ambrosettianus	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84946	Rodentia	Neoepiblemidae	NA	Neoepiblema	horridula	Neoepiblema horridula	NA	NA	NA	Neoepiblema horridula	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84947	Rodentia	Neoepiblemidae	NA	Phoberomys	bordasi	Phoberomys bordasi	NA	NA	NA	Phoberomys bordasi	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84948	Rodentia	Neoepiblemidae	NA	Phoberomys	burmeisteri	Phoberomys burmeisteri	275000	hys	NA	Phoberomys burmeisteri	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
84949	Rodentia	Neoepiblemidae	NA	Phoberomys	minima	Phoberomys minima	NA	NA	NA	Phoberomys minima	1	1	0	8	8	0	0	0	-9.1375	-9.1375	-72.6951	-72.6951	0	0
